model_folder,model_file,sprite_folder,sprite_file
0185sudowoodo,poke_capture_0185_000_fd_n_00000000_f_r.png,0185sudowoodo,sudowoodo_shiny.png
0185sudowoodo,poke_capture_0185_000_md_n_00000000_f_n.png,0185sudowoodo,sudowoodo.png
0185sudowoodo,poke_capture_0185_000_md_n_00000000_f_r.png,0185sudowoodo,sudowoodo_shiny.png
0186politoed,poke_capture_0186_000_fd_n_00000000_f_n.png,0186politoed,politoed.png
0186politoed,poke_capture_0186_000_fd_n_00000000_f_r.png,0186politoed,politoed_shiny.png
0186politoed,poke_capture_0186_000_md_n_00000000_f_n.png,0186politoed,politoed.png
0186politoed,poke_capture_0186_000_md_n_00000000_f_r.png,0186politoed,politoed_shiny.png
0187hoppip,poke_capture_0187_000_mf_n_00000000_f_n.png,0187hoppip,hoppip.png
0187hoppip,poke_capture_0187_000_mf_n_00000000_f_r.png,0187hoppip,hoppip_shiny.png
0188skiploom,poke_capture_0188_000_mf_n_00000000_f_n.png,0188skiploom,skiploom.png
0188skiploom,poke_capture_0188_000_mf_n_00000000_f_r.png,0188skiploom,skiploom_shiny.png
0189jumpluff,poke_capture_0189_000_mf_n_00000000_f_n.png,0189jumpluff,jumpluff.png
0189jumpluff,poke_capture_0189_000_mf_n_00000000_f_r.png,0189jumpluff,jumpluff_shiny.png
0190aipom,poke_capture_0190_000_fd_n_00000000_f_n.png,0190aipom,aipom.png
0190aipom,poke_capture_0190_000_fd_n_00000000_f_r.png,0190aipom,aipom_shiny.png
0190aipom,poke_capture_0190_000_md_n_00000000_f_n.png,0190aipom,aipom.png
0190aipom,poke_capture_0190_000_md_n_00000000_f_r.png,0190aipom,aipom_shiny.png
0191sunkern,poke_capture_0191_000_mf_n_00000000_f_n.png,0191sunkern,sunkern.png
0191sunkern,poke_capture_0191_000_mf_n_00000000_f_r.png,0191sunkern,sunkern_shiny.png
0192sunflora,poke_capture_0192_000_mf_n_00000000_f_n.png,0192sunflora,sunflora.png
0192sunflora,poke_capture_0192_000_mf_n_00000000_f_r.png,0192sunflora,sunflora_shiny.png
0193yanma,poke_capture_0193_000_mf_n_00000000_f_n.png,0193yanma,yanma.png
0193yanma,poke_capture_0193_000_mf_n_00000000_f_r.png,0193yanma,yanma_shiny.png
0194wooper,poke_capture_0194_000_fd_n_00000000_f_n.png,0194wooper,wooper.png
0194wooper,poke_capture_0194_000_fd_n_00000000_f_r.png,0194wooper,wooper_shiny.png
0194wooper,poke_capture_0194_000_md_n_00000000_f_n.png,0194wooper,wooper.png
0194wooper,poke_capture_0194_000_md_n_00000000_f_r.png,0194wooper,wooper_shiny.png
0195quagsire,poke_capture_0195_000_fd_n_00000000_f_n.png,0195quagsire,quagsire.png
0195quagsire,poke_capture_0195_000_fd_n_00000000_f_r.png,0195quagsire,quagsire_shiny.png
0195quagsire,poke_capture_0195_000_md_n_00000000_f_n.png,0195quagsire,quagsire.png
0195quagsire,poke_capture_0195_000_md_n_00000000_f_r.png,0195quagsire,quagsire_shiny.png
0196espeon,poke_capture_0196_000_mf_n_00000000_f_n.png,0196espeon,espeon.png
0196espeon,poke_capture_0196_000_mf_n_00000000_f_r.png,0196espeon,espeon_shiny.png
0197umbreon,poke_capture_0197_000_mf_n_00000000_f_n.png,0197umbreon,umbreon.png
0197umbreon,poke_capture_0197_000_mf_n_00000000_f_r.png,0197umbreon,umbreon_shiny.png
0198murkrow,poke_capture_0198_000_fd_n_00000000_f_n.png,0198murkrow,murkrow.png
0198murkrow,poke_capture_0198_000_fd_n_00000000_f_r.png,0198murkrow,murkrow_shiny.png
0198murkrow,poke_capture_0198_000_md_n_00000000_f_n.png,0198murkrow,murkrow.png
0198murkrow,poke_capture_0198_000_md_n_00000000_f_r.png,0198murkrow,murkrow_shiny.png
0199slowking,poke_capture_0199_000_mf_n_00000000_f_n.png,0199slowking,slowking.png
0199slowking,poke_capture_0199_000_mf_n_00000000_f_r.png,0199slowking,slowking_shiny.png
0199slowking,poke_capture_0199_001_mf_n_00000000_f_n.png,0199slowking,slowking galar.png
0199slowking,poke_capture_0199_001_mf_n_00000000_f_r.png,0199slowking,slowking galar_shiny.png
0200misdreavus,poke_capture_0200_000_mf_n_00000000_f_n.png,0200misdreavus,misdreavus.png
0200misdreavus,poke_capture_0200_000_mf_n_00000000_f_r.png,0200misdreavus,misdreavus_shiny.png
0201unown,poke_capture_0201_000_uk_n_00000000_f_n.png,0201unown,unown.png
0201unown,poke_capture_0201_000_uk_n_00000000_f_r.png,0201unown,unown_shiny.png
0201unown,poke_capture_0201_001_uk_n_00000000_f_n.png,0201unown,unown-b.png
0201unown,poke_capture_0201_001_uk_n_00000000_f_r.png,0201unown,unown-b_shiny.png
0201unown,poke_capture_0201_002_uk_n_00000000_f_n.png,0201unown,unown-c.png
0201unown,poke_capture_0201_002_uk_n_00000000_f_r.png,0201unown,unown-c_shiny.png
0201unown,poke_capture_0201_003_uk_n_00000000_f_n.png,0201unown,unown-d.png
0201unown,poke_capture_0201_003_uk_n_00000000_f_r.png,0201unown,unown-d_shiny.png
0201unown,poke_capture_0201_004_uk_n_00000000_f_n.png,0201unown,unown-e.png
0201unown,poke_capture_0201_004_uk_n_00000000_f_r.png,0201unown,unown-e_shiny.png
0201unown,poke_capture_0201_005_uk_n_00000000_f_n.png,0201unown,unown-f.png
0201unown,poke_capture_0201_005_uk_n_00000000_f_r.png,0201unown,unown-f_shiny.png
0201unown,poke_capture_0201_006_uk_n_00000000_f_n.png,0201unown,unown-g.png
0201unown,poke_capture_0201_006_uk_n_00000000_f_r.png,0201unown,unown-g_shiny.png
0201unown,poke_capture_0201_007_uk_n_00000000_f_n.png,0201unown,unown-h.png
0201unown,poke_capture_0201_007_uk_n_00000000_f_r.png,0201unown,unown-h_shiny.png
0201unown,poke_capture_0201_008_uk_n_00000000_f_n.png,0201unown,unown-i.png
0201unown,poke_capture_0201_008_uk_n_00000000_f_r.png,0201unown,unown-i_shiny.png
0201unown,poke_capture_0201_009_uk_n_00000000_f_n.png,0201unown,unown-j.png
0201unown,poke_capture_0201_009_uk_n_00000000_f_r.png,0201unown,unown-j_shiny.png
0201unown,poke_capture_0201_010_uk_n_00000000_f_n.png,0201unown,unown-k.png
0201unown,poke_capture_0201_010_uk_n_00000000_f_r.png,0201unown,unown-k_shiny.png
0201unown,poke_capture_0201_011_uk_n_00000000_f_n.png,0201unown,unown-l.png
0201unown,poke_capture_0201_011_uk_n_00000000_f_r.png,0201unown,unown-l_shiny.png
0201unown,poke_capture_0201_012_uk_n_00000000_f_n.png,0201unown,unown-m.png
0201unown,poke_capture_0201_012_uk_n_00000000_f_r.png,0201unown,unown-m_shiny.png
0201unown,poke_capture_0201_013_uk_n_00000000_f_n.png,0201unown,unown-n.png
0201unown,poke_capture_0201_013_uk_n_00000000_f_r.png,0201unown,unown-n_shiny.png
0201unown,poke_capture_0201_014_uk_n_00000000_f_n.png,0201unown,unown-o.png
0201unown,poke_capture_0201_014_uk_n_00000000_f_r.png,0201unown,unown-o_shiny.png
0201unown,poke_capture_0201_015_uk_n_00000000_f_n.png,0201unown,unown-p.png
0201unown,poke_capture_0201_015_uk_n_00000000_f_r.png,0201unown,unown-p_shiny.png
0201unown,poke_capture_0201_016_uk_n_00000000_f_n.png,0201unown,unown-q.png
0201unown,poke_capture_0201_016_uk_n_00000000_f_r.png,0201unown,unown-q_shiny.png
0201unown,poke_capture_0201_017_uk_n_00000000_f_n.png,0201unown,unown-r.png
0201unown,poke_capture_0201_017_uk_n_00000000_f_r.png,0201unown,unown-r_shiny.png
0201unown,poke_capture_0201_018_uk_n_00000000_f_n.png,0201unown,unown-s.png
0201unown,poke_capture_0201_018_uk_n_00000000_f_r.png,0201unown,unown-s_shiny.png
0201unown,poke_capture_0201_019_uk_n_00000000_f_n.png,0201unown,unown-t.png
0201unown,poke_capture_0201_019_uk_n_00000000_f_r.png,0201unown,unown-t_shiny.png
0201unown,poke_capture_0201_020_uk_n_00000000_f_n.png,0201unown,unown-u.png
0201unown,poke_capture_0201_020_uk_n_00000000_f_r.png,0201unown,unown-u_shiny.png
0201unown,poke_capture_0201_021_uk_n_00000000_f_n.png,0201unown,unown-v.png
0201unown,poke_capture_0201_021_uk_n_00000000_f_r.png,0201unown,unown-v_shiny.png
0201unown,poke_capture_0201_022_uk_n_00000000_f_n.png,0201unown,unown-w.png
0201unown,poke_capture_0201_022_uk_n_00000000_f_r.png,0201unown,unown-w_shiny.png
0201unown,poke_capture_0201_023_uk_n_00000000_f_n.png,0201unown,unown-x.png
0201unown,poke_capture_0201_023_uk_n_00000000_f_r.png,0201unown,unown-x_shiny.png
0201unown,poke_capture_0201_024_uk_n_00000000_f_n.png,0201unown,unown-y.png
0201unown,poke_capture_0201_024_uk_n_00000000_f_r.png,0201unown,unown-y_shiny.png
0201unown,poke_capture_0201_025_uk_n_00000000_f_n.png,0201unown,unown-z.png
0201unown,poke_capture_0201_025_uk_n_00000000_f_r.png,0201unown,unown-z_shiny.png
0201unown,poke_capture_0201_026_uk_n_00000000_f_n.png,0201unown,unown-exclamation.png
0201unown,poke_capture_0201_026_uk_n_00000000_f_r.png,0201unown,unown-exclamation_shiny.png
0201unown,poke_capture_0201_027_uk_n_00000000_f_n.png,0201unown,unown-question.png
0201unown,poke_capture_0201_027_uk_n_00000000_f_r.png,0201unown,unown-question_shiny.png
0202wobbuffet,poke_capture_0202_000_fd_n_00000000_f_n.png,0202wobbuffet,wobbuffet_female.png
0202wobbuffet,poke_capture_0202_000_fd_n_00000000_f_r.png,0202wobbuffet,wobbuffet_shiny_female.png
0202wobbuffet,poke_capture_0202_000_md_n_00000000_f_n.png,0202wobbuffet,wobbuffet.png
0202wobbuffet,poke_capture_0202_000_md_n_00000000_f_r.png,0202wobbuffet,wobbuffet_shiny.png
0203girafarig,poke_capture_0203_000_fd_n_00000000_f_n.png,0203girafarig,girafarig.png
0203girafarig,poke_capture_0203_000_fd_n_00000000_f_r.png,0203girafarig,girafarig_shiny.png
0203girafarig,poke_capture_0203_000_md_n_00000000_f_n.png,0203girafarig,girafarig.png
0203girafarig,poke_capture_0203_000_md_n_00000000_f_r.png,0203girafarig,girafarig_shiny.png
0204pineco,poke_capture_0204_000_mf_n_00000000_f_n.png,0204pineco,pineco.png
0204pineco,poke_capture_0204_000_mf_n_00000000_f_r.png,0204pineco,pineco_shiny.png
0205forretress,poke_capture_0205_000_mf_n_00000000_f_n.png,0205forretress,forretress.png
0205forretress,poke_capture_0205_000_mf_n_00000000_f_r.png,0205forretress,forretress_shiny.png
0206dunsparce,poke_capture_0206_000_mf_n_00000000_f_n.png,0206dunsparce,dunsparce.png
0206dunsparce,poke_capture_0206_000_mf_n_00000000_f_r.png,0206dunsparce,dunsparce_shiny.png
0207gligar,poke_capture_0207_000_fd_n_00000000_f_n.png,0207gligar,gligar.png
0207gligar,poke_capture_0207_000_fd_n_00000000_f_r.png,0207gligar,gligar_shiny.png
0207gligar,poke_capture_0207_000_md_n_00000000_f_n.png,0207gligar,gligar.png
0207gligar,poke_capture_0207_000_md_n_00000000_f_r.png,0207gligar,gligar_shiny.png
0208steelix,poke_capture_0208_000_fd_n_00000000_f_n.png,0208steelix,steelix.png
0208steelix,poke_capture_0208_000_fd_n_00000000_f_r.png,0208steelix,steelix_shiny.png
0208steelix,poke_capture_0208_000_md_n_00000000_f_n.png,0208steelix,steelix.png
0208steelix,poke_capture_0208_000_md_n_00000000_f_r.png,0208steelix,steelix_shiny.png
0208steelix,poke_capture_0208_001_mf_n_00000000_f_n.png,0208steelix,steelix-mega.png
0208steelix,poke_capture_0208_001_mf_n_00000000_f_r.png,0208steelix,steelix-mega_shiny.png
0209snubbull,poke_capture_0209_000_mf_n_00000000_f_n.png,0209snubbull,snubbull.png
0209snubbull,poke_capture_0209_000_mf_n_00000000_f_r.png,0209snubbull,snubbull_shiny.png
0210granbull,poke_capture_0210_000_mf_n_00000000_f_n.png,0210granbull,granbull.png
0210granbull,poke_capture_0210_000_mf_n_00000000_f_r.png,0210granbull,granbull_shiny.png
0211qwilfish,poke_capture_0211_000_mf_n_00000000_f_n.png,0211qwilfish,qwilfish.png
0211qwilfish,poke_capture_0211_000_mf_n_00000000_f_r.png,0211qwilfish,qwilfish_shiny.png
0212scizor,poke_capture_0212_000_fd_n_00000000_f_n.png,0212scizor,scizor.png
0212scizor,poke_capture_0212_000_fd_n_00000000_f_r.png,0212scizor,scizor_shiny.png
0212scizor,poke_capture_0212_000_md_n_00000000_f_n.png,0212scizor,scizor.png
0212scizor,poke_capture_0212_000_md_n_00000000_f_r.png,0212scizor,scizor_shiny.png
0212scizor,poke_capture_0212_001_mf_n_00000000_f_n.png,0212scizor,scizor-mega.png
0212scizor,poke_capture_0212_001_mf_n_00000000_f_r.png,0212scizor,scizor-mega_shiny.png
0213shuckle,poke_capture_0213_000_mf_n_00000000_f_n.png,0213shuckle,shuckle.png
0213shuckle,poke_capture_0213_000_mf_n_00000000_f_r.png,0213shuckle,shuckle_shiny.png
0214heracross,poke_capture_0214_000_fd_n_00000000_f_n.png,0214heracross,heracross.png
0214heracross,poke_capture_0214_000_fd_n_00000000_f_r.png,0214heracross,heracross_shiny.png
0214heracross,poke_capture_0214_000_md_n_00000000_f_n.png,0214heracross,heracross.png
0214heracross,poke_capture_0214_000_md_n_00000000_f_r.png,0214heracross,heracross_shiny.png
0214heracross,poke_capture_0214_001_mf_n_00000000_f_n.png,0214heracross,heracross-mega.png
0214heracross,poke_capture_0214_001_mf_n_00000000_f_r.png,0214heracross,heracross-mega_shiny.png
0215sneasel,poke_capture_0215_000_fd_n_00000000_f_n.png,0215sneasel,sneasel.png
0215sneasel,poke_capture_0215_000_fd_n_00000000_f_r.png,0215sneasel,sneasel_shiny.png
0215sneasel,poke_capture_0215_000_md_n_00000000_f_n.png,0215sneasel,sneasel.png
0215sneasel,poke_capture_0215_000_md_n_00000000_f_r.png,0215sneasel,sneasel_shiny.png
0216teddiursa,poke_capture_0216_000_mf_n_00000000_f_n.png,0216teddiursa,teddiursa.png
0216teddiursa,poke_capture_0216_000_mf_n_00000000_f_r.png,0216teddiursa,teddiursa_shiny.png
0217ursaring,poke_capture_0217_000_fd_n_00000000_f_n.png,0217ursaring,ursaring.png
0217ursaring,poke_capture_0217_000_fd_n_00000000_f_r.png,0217ursaring,ursaring_shiny.png
0217ursaring,poke_capture_0217_000_md_n_00000000_f_n.png,0217ursaring,ursaring.png
0217ursaring,poke_capture_0217_000_md_n_00000000_f_r.png,0217ursaring,ursaring_shiny.png
0218slugma,poke_capture_0218_000_mf_n_00000000_f_n.png,0218slugma,slugma.png
0218slugma,poke_capture_0218_000_mf_n_00000000_f_r.png,0218slugma,slugma_shiny.png
0219magcargo,poke_capture_0219_000_mf_n_00000000_f_n.png,0219magcargo,magcargo.png
0219magcargo,poke_capture_0219_000_mf_n_00000000_f_r.png,0219magcargo,magcargo_shiny.png
0220swinub,poke_capture_0220_000_mf_n_00000000_f_n.png,0220swinub,swinub.png
0220swinub,poke_capture_0220_000_mf_n_00000000_f_r.png,0220swinub,swinub_shiny.png
0221piloswine,poke_capture_0221_000_fd_n_00000000_f_n.png,0221piloswine,piloswine.png
0221piloswine,poke_capture_0221_000_fd_n_00000000_f_r.png,0221piloswine,piloswine_shiny.png
0221piloswine,poke_capture_0221_000_md_n_00000000_f_n.png,0221piloswine,piloswine.png
0221piloswine,poke_capture_0221_000_md_n_00000000_f_r.png,0221piloswine,piloswine_shiny.png
0222corsola,poke_capture_0222_000_mf_n_00000000_f_n.png,0222corsola,corsola.png
0222corsola,poke_capture_0222_000_mf_n_00000000_f_r.png,0222corsola,corsola_shiny.png
0222corsola,poke_capture_0222_001_mf_n_00000000_f_n.png,0222corsola,corsola galar.png
0222corsola,poke_capture_0222_001_mf_n_00000000_f_r.png,0222corsola,corsola galar_shiny.png
0223remoraid,poke_capture_0223_000_mf_n_00000000_f_n.png,0223remoraid,remoraid.png
0223remoraid,poke_capture_0223_000_mf_n_00000000_f_r.png,0223remoraid,remoraid_shiny.png
0224octillery,poke_capture_0224_000_fd_n_00000000_f_n.png,0224octillery,octillery.png
0224octillery,poke_capture_0224_000_fd_n_00000000_f_r.png,0224octillery,octillery_shiny.png
0224octillery,poke_capture_0224_000_md_n_00000000_f_n.png,0224octillery,octillery.png
0224octillery,poke_capture_0224_000_md_n_00000000_f_r.png,0224octillery,octillery_shiny.png
0225delibird,poke_capture_0225_000_mf_n_00000000_f_n.png,0225delibird,delibird.png
0225delibird,poke_capture_0225_000_mf_n_00000000_f_r.png,0225delibird,delibird_shiny.png
0226mantine,poke_capture_0226_000_mf_n_00000000_f_n.png,0226mantine,mantine.png
0226mantine,poke_capture_0226_000_mf_n_00000000_f_r.png,0226mantine,mantine_shiny.png
0227skarmory,poke_capture_0227_000_mf_n_00000000_f_n.png,0227skarmory,skarmory.png
0227skarmory,poke_capture_0227_000_mf_n_00000000_f_r.png,0227skarmory,skarmory_shiny.png
0228houndour,poke_capture_0228_000_mf_n_00000000_f_n.png,0228houndour,houndour.png
0228houndour,poke_capture_0228_000_mf_n_00000000_f_r.png,0228houndour,houndour_shiny.png
0229houndoom,poke_capture_0229_000_fd_n_00000000_f_n.png,0229houndoom,houndoom.png
0229houndoom,poke_capture_0229_000_fd_n_00000000_f_r.png,0229houndoom,houndoom_shiny.png
0229houndoom,poke_capture_0229_000_md_n_00000000_f_n.png,0229houndoom,houndoom.png
0229houndoom,poke_capture_0229_000_md_n_00000000_f_r.png,0229houndoom,houndoom_shiny.png
0229houndoom,poke_capture_0229_001_mf_n_00000000_f_n.png,0229houndoom,houndoom-mega.png
0229houndoom,poke_capture_0229_001_mf_n_00000000_f_r.png,0229houndoom,houndoom-mega_shiny.png
0230kingdra,poke_capture_0230_000_mf_n_00000000_f_n.png,0230kingdra,kingdra.png
0230kingdra,poke_capture_0230_000_mf_n_00000000_f_r.png,0230kingdra,kingdra_shiny.png
0231phanpy,poke_capture_0231_000_mf_n_00000000_f_n.png,0231phanpy,phanpy.png
0231phanpy,poke_capture_0231_000_mf_n_00000000_f_r.png,0231phanpy,phanpy_shiny.png
0232donphan,poke_capture_0232_000_fd_n_00000000_f_n.png,0232donphan,donphan.png
0232donphan,poke_capture_0232_000_fd_n_00000000_f_r.png,0232donphan,donphan_shiny.png
0232donphan,poke_capture_0232_000_md_n_00000000_f_n.png,0232donphan,donphan.png
0232donphan,poke_capture_0232_000_md_n_00000000_f_r.png,0232donphan,donphan_shiny.png
0233porygon2,poke_capture_0233_000_uk_n_00000000_f_n.png,0233porygon2,porygon2.png
0233porygon2,poke_capture_0233_000_uk_n_00000000_f_r.png,0233porygon2,porygon2_shiny.png
0234stantler,poke_capture_0234_000_mf_n_00000000_f_n.png,0234stantler,stantler.png
0234stantler,poke_capture_0234_000_mf_n_00000000_f_r.png,0234stantler,stantler_shiny.png
0235smeargle,poke_capture_0235_000_mf_n_00000000_f_n.png,0235smeargle,smeargle.png
0235smeargle,poke_capture_0235_000_mf_n_00000000_f_r.png,0235smeargle,smeargle_shiny.png
0236tyrogue,poke_capture_0236_000_mo_n_00000000_f_n.png,0236tyrogue,tyrogue.png
0236tyrogue,poke_capture_0236_000_mo_n_00000000_f_r.png,0236tyrogue,tyrogue_shiny.png
0237hitmontop,poke_capture_0237_000_mo_n_00000000_f_n.png,0237hitmontop,hitmontop.png
0237hitmontop,poke_capture_0237_000_mo_n_00000000_f_r.png,0237hitmontop,hitmontop_shiny.png
0238smoochum,poke_capture_0238_000_fo_n_00000000_f_n.png,0238smoochum,smoochum.png
0238smoochum,poke_capture_0238_000_fo_n_00000000_f_r.png,0238smoochum,smoochum_shiny.png
0239elekid,poke_capture_0239_000_mf_n_00000000_f_n.png,0239elekid,elekid.png
0239elekid,poke_capture_0239_000_mf_n_00000000_f_r.png,0239elekid,elekid_shiny.png
0240magby,poke_capture_0240_000_mf_n_00000000_f_n.png,0240magby,magby.png
0240magby,poke_capture_0240_000_mf_n_00000000_f_r.png,0240magby,magby_shiny.png
0241miltank,poke_capture_0241_000_fo_n_00000000_f_n.png,0241miltank,miltank.png
0241miltank,poke_capture_0241_000_fo_n_00000000_f_r.png,0241miltank,miltank_shiny.png
0242blissey,poke_capture_0242_000_fo_n_00000000_f_n.png,0242blissey,blissey.png
0242blissey,poke_capture_0242_000_fo_n_00000000_f_r.png,0242blissey,blissey_shiny.png
0243raikou,poke_capture_0243_000_uk_n_00000000_f_n.png,0243raikou,raikou.png
0243raikou,poke_capture_0243_000_uk_n_00000000_f_r.png,0243raikou,raikou_shiny.png
0244entei,poke_capture_0244_000_uk_n_00000000_f_n.png,0244entei,entei.png
0244entei,poke_capture_0244_000_uk_n_00000000_f_r.png,0244entei,entei_shiny.png
0245suicune,poke_capture_0245_000_uk_n_00000000_f_n.png,0245suicune,suicune.png
0245suicune,poke_capture_0245_000_uk_n_00000000_f_r.png,0245suicune,suicune_shiny.png
0246larvitar,poke_capture_0246_000_mf_n_00000000_f_n.png,0246larvitar,larvitar.png
0246larvitar,poke_capture_0246_000_mf_n_00000000_f_r.png,0246larvitar,larvitar_shiny.png
0247pupitar,poke_capture_0247_000_mf_n_00000000_f_n.png,0247pupitar,pupitar.png
0247pupitar,poke_capture_0247_000_mf_n_00000000_f_r.png,0247pupitar,pupitar_shiny.png
0248tyranitar,poke_capture_0248_000_mf_n_00000000_f_n.png,0248tyranitar,tyranitar.png
0248tyranitar,poke_capture_0248_000_mf_n_00000000_f_r.png,0248tyranitar,tyranitar_shiny.png
0248tyranitar,poke_capture_0248_001_mf_n_00000000_f_n.png,0248tyranitar,tyranitar-mega.png
0248tyranitar,poke_capture_0248_001_mf_n_00000000_f_r.png,0248tyranitar,tyranitar-mega_shiny.png
0249lugia,poke_capture_0249_000_uk_n_00000000_f_n.png,0249lugia,lugia.png
0249lugia,poke_capture_0249_000_uk_n_00000000_f_r.png,0249lugia,lugia_shiny.png
0250ho-oh,poke_capture_0250_000_uk_n_00000000_f_n.png,0250ho-oh,ho-oh.png
0250ho-oh,poke_capture_0250_000_uk_n_00000000_f_r.png,0250ho-oh,ho-oh_shiny.png
0251celebi,poke_capture_0251_000_uk_n_00000000_f_n.png,0251celebi,celebi.png
0251celebi,poke_capture_0251_000_uk_n_00000000_f_r.png,0251celebi,celebi_shiny.png
0252treecko,poke_capture_0252_000_mf_n_00000000_f_n.png,0252treecko,treecko.png
0252treecko,poke_capture_0252_000_mf_n_00000000_f_r.png,0252treecko,treecko_shiny.png
0253grovyle,poke_capture_0253_000_mf_n_00000000_f_n.png,0253grovyle,grovyle.png
0253grovyle,poke_capture_0253_000_mf_n_00000000_f_r.png,0253grovyle,grovyle_shiny.png
0254sceptile,poke_capture_0254_000_mf_n_00000000_f_n.png,0254sceptile,sceptile.png
0254sceptile,poke_capture_0254_000_mf_n_00000000_f_r.png,0254sceptile,sceptile_shiny.png
0254sceptile,poke_capture_0254_001_mf_n_00000000_f_n.png,0254sceptile,sceptile-mega.png
0254sceptile,poke_capture_0254_001_mf_n_00000000_f_r.png,0254sceptile,sceptile-mega_shiny.png
0255torchic,poke_capture_0255_000_fd_n_00000000_f_n.png,0255torchic,torchic.png
0255torchic,poke_capture_0255_000_fd_n_00000000_f_r.png,0255torchic,torchic_shiny.png
0256combusken,poke_capture_0256_000_fd_n_00000000_f_n.png,0256combusken,combusken.png
0256combusken,poke_capture_0256_000_fd_n_00000000_f_r.png,0256combusken,combusken_shiny.png
0256combusken,poke_capture_0256_000_md_n_00000000_f_n.png,0256combusken,combusken.png
0256combusken,poke_capture_0256_000_md_n_00000000_f_r.png,0256combusken,combusken_shiny.png
0257blaziken,poke_capture_0257_000_fd_n_00000000_f_n.png,0257blaziken,blaziken.png
0257blaziken,poke_capture_0257_000_fd_n_00000000_f_r.png,0257blaziken,blaziken_shiny.png
0257blaziken,poke_capture_0257_000_md_n_00000000_f_n.png,0257blaziken,blaziken.png
0257blaziken,poke_capture_0257_000_md_n_00000000_f_r.png,0257blaziken,blaziken_shiny.png
0257blaziken,poke_capture_0257_001_mf_n_00000000_f_n.png,0257blaziken,blaziken-mega.png
0257blaziken,poke_capture_0257_001_mf_n_00000000_f_r.png,0257blaziken,blaziken-mega_shiny.png
0258mudkip,poke_capture_0258_000_mf_n_00000000_f_n.png,0258mudkip,mudkip.png
0258mudkip,poke_capture_0258_000_mf_n_00000000_f_r.png,0258mudkip,mudkip_shiny.png
0259marshtomp,poke_capture_0259_000_mf_n_00000000_f_n.png,0259marshtomp,marshtomp.png
0259marshtomp,poke_capture_0259_000_mf_n_00000000_f_r.png,0259marshtomp,marshtomp_shiny.png
0260swampert,poke_capture_0260_000_mf_n_00000000_f_n.png,0260swampert,swampert.png
0260swampert,poke_capture_0260_000_mf_n_00000000_f_r.png,0260swampert,swampert_shiny.png
0260swampert,poke_capture_0260_001_mf_n_00000000_f_n.png,0260swampert,swampert-mega.png
0260swampert,poke_capture_0260_001_mf_n_00000000_f_r.png,0260swampert,swampert-mega_shiny.png
0261poochyena,poke_capture_0261_000_mf_n_00000000_f_n.png,0261poochyena,poochyena.png
0261poochyena,poke_capture_0261_000_mf_n_00000000_f_r.png,0261poochyena,poochyena_shiny.png
0262mightyena,poke_capture_0262_000_mf_n_00000000_f_n.png,0262mightyena,mightyena.png
0262mightyena,poke_capture_0262_000_mf_n_00000000_f_r.png,0262mightyena,mightyena_shiny.png
0263zigzagoon,poke_capture_0263_000_mf_n_00000000_f_n.png,0263zigzagoon,zigzagoon.png
0263zigzagoon,poke_capture_0263_000_mf_n_00000000_f_r.png,0263zigzagoon,zigzagoon_shiny.png
0263zigzagoon,poke_capture_0263_001_mf_n_00000000_f_n.png,0263zigzagoon,zigzagoon galar.png
0263zigzagoon,poke_capture_0263_001_mf_n_00000000_f_r.png,0263zigzagoon,zigzagoon galar_shiny.png
0264linoone,poke_capture_0264_000_mf_n_00000000_f_n.png,0264linoone,linoone.png
0264linoone,poke_capture_0264_000_mf_n_00000000_f_r.png,0264linoone,linoone_shiny.png
0264linoone,poke_capture_0264_001_mf_n_00000000_f_n.png,0264linoone,linoone galar.png
0264linoone,poke_capture_0264_001_mf_n_00000000_f_r.png,0264linoone,linoone galar_shiny.png
0265wurmple,poke_capture_0265_000_mf_n_00000000_f_n.png,0265wurmple,wurmple.png
0265wurmple,poke_capture_0265_000_mf_n_00000000_f_r.png,0265wurmple,wurmple_shiny.png
0266silcoon,poke_capture_0266_000_mf_n_00000000_f_n.png,0266silcoon,silcoon.png
0266silcoon,poke_capture_0266_000_mf_n_00000000_f_r.png,0266silcoon,silcoon_shiny.png
0267beautifly,poke_capture_0267_000_fd_n_00000000_f_n.png,0267beautifly,beautifly.png
0267beautifly,poke_capture_0267_000_fd_n_00000000_f_r.png,0267beautifly,beautifly_shiny.png
0267beautifly,poke_capture_0267_000_md_n_00000000_f_n.png,0267beautifly,beautifly.png
0267beautifly,poke_capture_0267_000_md_n_00000000_f_r.png,0267beautifly,beautifly_shiny.png
0268cascoon,poke_capture_0268_000_mf_n_00000000_f_n.png,0268cascoon,cascoon.png
0268cascoon,poke_capture_0268_000_mf_n_00000000_f_r.png,0268cascoon,cascoon_shiny.png
0269dustox,poke_capture_0269_000_fd_n_00000000_f_n.png,0269dustox,dustox.png
0269dustox,poke_capture_0269_000_fd_n_00000000_f_r.png,0269dustox,dustox_shiny.png
0269dustox,poke_capture_0269_000_md_n_00000000_f_n.png,0269dustox,dustox.png
0269dustox,poke_capture_0269_000_md_n_00000000_f_r.png,0269dustox,dustox_shiny.png
0270lotad,poke_capture_0270_000_mf_n_00000000_f_n.png,0270lotad,lotad.png
0270lotad,poke_capture_0270_000_mf_n_00000000_f_r.png,0270lotad,lotad_shiny.png
