model_folder,model_file,sprite_folder,sprite_file
0577solosis,poke_capture_0577_000_mf_n_00000000_f_r.png,0577solosis,solosis_shiny.png
0578duosion,poke_capture_0578_000_mf_n_00000000_f_n.png,0578duosion,duosion.png
0578duosion,poke_capture_0578_000_mf_n_00000000_f_r.png,0578duosion,duosion_shiny.png
0579reuniclus,poke_capture_0579_000_mf_n_00000000_f_n.png,0579reuniclus,reuniclus.png
0579reuniclus,poke_capture_0579_000_mf_n_00000000_f_r.png,0579reuniclus,reuniclus_shiny.png
0580ducklett,poke_capture_0580_000_mf_n_00000000_f_n.png,0580ducklett,ducklett.png
0580ducklett,poke_capture_0580_000_mf_n_00000000_f_r.png,0580ducklett,ducklett_shiny.png
0581swanna,poke_capture_0581_000_mf_n_00000000_f_n.png,0581swanna,swanna.png
0581swanna,poke_capture_0581_000_mf_n_00000000_f_r.png,0581swanna,swanna_shiny.png
0582vanillite,poke_capture_0582_000_mf_n_00000000_f_n.png,0582vanillite,vanillite.png
0582vanillite,poke_capture_0582_000_mf_n_00000000_f_r.png,0582vanillite,vanillite_shiny.png
0583vanillish,poke_capture_0583_000_mf_n_00000000_f_n.png,0583vanillish,vanillish.png
0583vanillish,poke_capture_0583_000_mf_n_00000000_f_r.png,0583vanillish,vanillish_shiny.png
0584vanilluxe,poke_capture_0584_000_mf_n_00000000_f_n.png,0584vanilluxe,vanilluxe.png
0584vanilluxe,poke_capture_0584_000_mf_n_00000000_f_r.png,0584vanilluxe,vanilluxe_shiny.png
0585deerling,poke_capture_0585_000_mf_n_00000000_f_n.png,0585deerling,deerling.png
0585deerling,poke_capture_0585_000_mf_n_00000000_f_r.png,0585deerling,deerling_shiny.png
0585deerling,poke_capture_0585_001_mf_n_00000000_f_n.png,0585deerling,deerling-summer.png
0585deerling,poke_capture_0585_001_mf_n_00000000_f_r.png,0585deerling,deerling-summer_shiny.png
0585deerling,poke_capture_0585_002_mf_n_00000000_f_n.png,0585deerling,deerling-autumn.png
0585deerling,poke_capture_0585_002_mf_n_00000000_f_r.png,0585deerling,deerling-autumn_shiny.png
0585deerling,poke_capture_0585_003_mf_n_00000000_f_n.png,0585deerling,deerling-winter.png
0585deerling,poke_capture_0585_003_mf_n_00000000_f_r.png,0585deerling,deerling-winter_shiny.png
0587emolga,poke_capture_0587_000_mf_n_00000000_f_n.png,0587emolga,emolga.png
0587emolga,poke_capture_0587_000_mf_n_00000000_f_r.png,0587emolga,emolga_shiny.png
0588karrablast,poke_capture_0588_000_mf_n_00000000_f_n.png,0588karrablast,karrablast.png
0588karrablast,poke_capture_0588_000_mf_n_00000000_f_r.png,0588karrablast,karrablast_shiny.png
0589escavalier,poke_capture_0589_000_mf_n_00000000_f_n.png,0589escavalier,escavalier.png
0589escavalier,poke_capture_0589_000_mf_n_00000000_f_r.png,0589escavalier,escavalier_shiny.png
0590foongus,poke_capture_0590_000_mf_n_00000000_f_n.png,0590foongus,foongus.png
0590foongus,poke_capture_0590_000_mf_n_00000000_f_r.png,0590foongus,foongus_shiny.png
0591amoonguss,poke_capture_0591_000_mf_n_00000000_f_n.png,0591amoonguss,amoonguss.png
0591amoonguss,poke_capture_0591_000_mf_n_00000000_f_r.png,0591amoonguss,amoonguss_shiny.png
0592frillish,poke_capture_0592_000_fd_n_00000000_f_n.png,0592frillish,frillish_female.png
0592frillish,poke_capture_0592_000_fd_n_00000000_f_r.png,0592frillish,frillish_shiny_female.png
0592frillish,poke_capture_0592_000_md_n_00000000_f_n.png,0592frillish,frillish.png
0592frillish,poke_capture_0592_000_md_n_00000000_f_r.png,0592frillish,frillish_shiny.png
0593jellicent,poke_capture_0593_000_fd_n_00000000_f_n.png,0593jellicent,jellicent_female.png
0593jellicent,poke_capture_0593_000_fd_n_00000000_f_r.png,0593jellicent,jellicent_shiny_female.png
0593jellicent,poke_capture_0593_000_md_n_00000000_f_n.png,0593jellicent,jellicent.png
0593jellicent,poke_capture_0593_000_md_n_00000000_f_r.png,0593jellicent,jellicent_shiny.png
0594alomomola,poke_capture_0594_000_mf_n_00000000_f_n.png,0594alomomola,alomomola.png
0594alomomola,poke_capture_0594_000_mf_n_00000000_f_r.png,0594alomomola,alomomola_shiny.png
0595joltik,poke_capture_0595_000_mf_n_00000000_f_n.png,0595joltik,joltik.png
0595joltik,poke_capture_0595_000_mf_n_00000000_f_r.png,0595joltik,joltik_shiny.png
0596galvantula,poke_capture_0596_000_mf_n_00000000_f_n.png,0596galvantula,galvantula.png
0596galvantula,poke_capture_0596_000_mf_n_00000000_f_r.png,0596galvantula,galvantula_shiny.png
0597ferroseed,poke_capture_0597_000_mf_n_00000000_f_n.png,0597ferroseed,ferroseed.png
0597ferroseed,poke_capture_0597_000_mf_n_00000000_f_r.png,0597ferroseed,ferroseed_shiny.png
0598ferrothorn,poke_capture_0598_000_mf_n_00000000_f_n.png,0598ferrothorn,ferrothorn.png
0598ferrothorn,poke_capture_0598_000_mf_n_00000000_f_r.png,0598ferrothorn,ferrothorn_shiny.png
0599klink,poke_capture_0599_000_uk_n_00000000_f_n.png,0599klink,klink.png
0599klink,poke_capture_0599_000_uk_n_00000000_f_r.png,0599klink,klink_shiny.png
0600klang,poke_capture_0600_000_uk_n_00000000_f_n.png,0600klang,klang.png
0600klang,poke_capture_0600_000_uk_n_00000000_f_r.png,0600klang,klang_shiny.png
0601klinklang,poke_capture_0601_000_uk_n_00000000_f_n.png,0601klinklang,klinklang.png
0601klinklang,poke_capture_0601_000_uk_n_00000000_f_r.png,0601klinklang,klinklang_shiny.png
0603eelektrik,poke_capture_0603_000_mf_n_00000000_f_n.png,0603eelektrik,eelektrik.png
0603eelektrik,poke_capture_0603_000_mf_n_00000000_f_r.png,0603eelektrik,eelektrik_shiny.png
0604eelektross,poke_capture_0604_000_mf_n_00000000_f_n.png,0604eelektross,eelektross.png
0604eelektross,poke_capture_0604_000_mf_n_00000000_f_r.png,0604eelektross,eelektross_shiny.png
0606beheeyem,poke_capture_0606_000_mf_n_00000000_f_n.png,0606beheeyem,beheeyem.png
0606beheeyem,poke_capture_0606_000_mf_n_00000000_f_r.png,0606beheeyem,beheeyem_shiny.png
0607litwick,poke_capture_0607_000_mf_n_00000000_f_n.png,0607litwick,litwick.png
0607litwick,poke_capture_0607_000_mf_n_00000000_f_r.png,0607litwick,litwick_shiny.png
0609chandelure,poke_capture_0609_000_mf_n_00000000_f_n.png,0609chandelure,chandelure.png
0609chandelure,poke_capture_0609_000_mf_n_00000000_f_r.png,0609chandelure,chandelure_shiny.png
0610axew,poke_capture_0610_000_mf_n_00000000_f_n.png,0610axew,axew.png
0610axew,poke_capture_0610_000_mf_n_00000000_f_r.png,0610axew,axew_shiny.png
0611fraxure,poke_capture_0611_000_mf_n_00000000_f_n.png,0611fraxure,fraxure.png
0611fraxure,poke_capture_0611_000_mf_n_00000000_f_r.png,0611fraxure,fraxure_shiny.png
0612haxorus,poke_capture_0612_000_mf_n_00000000_f_n.png,0612haxorus,haxorus.png
0612haxorus,poke_capture_0612_000_mf_n_00000000_f_r.png,0612haxorus,haxorus_shiny.png
0613cubchoo,poke_capture_0613_000_mf_n_00000000_f_n.png,0613cubchoo,cubchoo.png
0613cubchoo,poke_capture_0613_000_mf_n_00000000_f_r.png,0613cubchoo,cubchoo_shiny.png
0614beartic,poke_capture_0614_000_mf_n_00000000_f_n.png,0614beartic,beartic.png
0614beartic,poke_capture_0614_000_mf_n_00000000_f_r.png,0614beartic,beartic_shiny.png
0615cryogonal,poke_capture_0615_000_uk_n_00000000_f_n.png,0615cryogonal,cryogonal.png
0615cryogonal,poke_capture_0615_000_uk_n_00000000_f_r.png,0615cryogonal,cryogonal_shiny.png
0616shelmet,poke_capture_0616_000_mf_n_00000000_f_n.png,0616shelmet,shelmet.png
0616shelmet,poke_capture_0616_000_mf_n_00000000_f_r.png,0616shelmet,shelmet_shiny.png
0618stunfisk,poke_capture_0618_000_mf_n_00000000_f_n.png,0618stunfisk,stunfisk.png
0618stunfisk,poke_capture_0618_000_mf_n_00000000_f_r.png,0618stunfisk,stunfisk_shiny.png
0618stunfisk,poke_capture_0618_001_mf_n_00000000_f_n.png,0618stunfisk,stunfisk galar.png
0618stunfisk,poke_capture_0618_001_mf_n_00000000_f_r.png,0618stunfisk,stunfisk galar_shiny.png
0619mienfoo,poke_capture_0619_000_mf_n_00000000_f_n.png,0619mienfoo,mienfoo.png
0619mienfoo,poke_capture_0619_000_mf_n_00000000_f_r.png,0619mienfoo,mienfoo_shiny.png
0620mienshao,poke_capture_0620_000_mf_n_00000000_f_n.png,0620mienshao,mienshao.png
0620mienshao,poke_capture_0620_000_mf_n_00000000_f_r.png,0620mienshao,mienshao_shiny.png
0621druddigon,poke_capture_0621_000_mf_n_00000000_f_n.png,0621druddigon,druddigon.png
0621druddigon,poke_capture_0621_000_mf_n_00000000_f_r.png,0621druddigon,druddigon_shiny.png
0622golett,poke_capture_0622_000_uk_n_00000000_f_n.png,0622golett,golett.png
0622golett,poke_capture_0622_000_uk_n_00000000_f_r.png,0622golett,golett_shiny.png
0623golurk,poke_capture_0623_000_uk_n_00000000_f_n.png,0623golurk,golurk.png
0623golurk,poke_capture_0623_000_uk_n_00000000_f_r.png,0623golurk,golurk_shiny.png
0625bisharp,poke_capture_0625_000_mf_n_00000000_f_n.png,0625bisharp,bisharp.png
0625bisharp,poke_capture_0625_000_mf_n_00000000_f_r.png,0625bisharp,bisharp_shiny.png
0626bouffalant,poke_capture_0626_000_mf_n_00000000_f_n.png,0626bouffalant,bouffalant.png
0626bouffalant,poke_capture_0626_000_mf_n_00000000_f_r.png,0626bouffalant,bouffalant_shiny.png
0627rufflet,poke_capture_0627_000_mo_n_00000000_f_n.png,0627rufflet,rufflet.png
0627rufflet,poke_capture_0627_000_mo_n_00000000_f_r.png,0627rufflet,rufflet_shiny.png
0628braviary,poke_capture_0628_000_mo_n_00000000_f_n.png,0628braviary,braviary.png
0628braviary,poke_capture_0628_000_mo_n_00000000_f_r.png,0628braviary,braviary_shiny.png
0629vullaby,poke_capture_0629_000_fo_n_00000000_f_n.png,0629vullaby,vullaby.png
0629vullaby,poke_capture_0629_000_fo_n_00000000_f_r.png,0629vullaby,vullaby_shiny.png
0631heatmor,poke_capture_0631_000_mf_n_00000000_f_n.png,0631heatmor,heatmor.png
0631heatmor,poke_capture_0631_000_mf_n_00000000_f_r.png,0631heatmor,heatmor_shiny.png
0632durant,poke_capture_0632_000_mf_n_00000000_f_n.png,0632durant,durant.png
0632durant,poke_capture_0632_000_mf_n_00000000_f_r.png,0632durant,durant_shiny.png
0633deino,poke_capture_0633_000_mf_n_00000000_f_n.png,0633deino,deino.png
0633deino,poke_capture_0633_000_mf_n_00000000_f_r.png,0633deino,deino_shiny.png
0634zweilous,poke_capture_0634_000_mf_n_00000000_f_n.png,0634zweilous,zweilous.png
0634zweilous,poke_capture_0634_000_mf_n_00000000_f_r.png,0634zweilous,zweilous_shiny.png
0635hydreigon,poke_capture_0635_000_mf_n_00000000_f_n.png,0635hydreigon,hydreigon.png
0635hydreigon,poke_capture_0635_000_mf_n_00000000_f_r.png,0635hydreigon,hydreigon_shiny.png
0636larvesta,poke_capture_0636_000_mf_n_00000000_f_n.png,0636larvesta,larvesta.png
0636larvesta,poke_capture_0636_000_mf_n_00000000_f_r.png,0636larvesta,larvesta_shiny.png
0637volcarona,poke_capture_0637_000_mf_n_00000000_f_n.png,0637volcarona,volcarona.png
0637volcarona,poke_capture_0637_000_mf_n_00000000_f_r.png,0637volcarona,volcarona_shiny.png
0638cobalion,poke_capture_0638_000_uk_n_00000000_f_n.png,0638cobalion,cobalion.png
0638cobalion,poke_capture_0638_000_uk_n_00000000_f_r.png,0638cobalion,cobalion_shiny.png
0639terrakion,poke_capture_0639_000_uk_n_00000000_f_n.png,0639terrakion,terrakion.png
0639terrakion,poke_capture_0639_000_uk_n_00000000_f_r.png,0639terrakion,terrakion_shiny.png
0641tornadus,poke_capture_0641_000_mo_n_00000000_f_n.png,0641tornadus,tornadus.png
0641tornadus,poke_capture_0641_000_mo_n_00000000_f_r.png,0641tornadus,tornadus_shiny.png
0641tornadus,poke_capture_0641_001_mo_n_00000000_f_n.png,0641tornadus,tornadus-therian.png
0641tornadus,poke_capture_0641_001_mo_n_00000000_f_r.png,0641tornadus,tornadus-therian_shiny.png
0644zekrom,poke_capture_0644_000_uk_n_00000000_f_n.png,0644zekrom,zekrom.png
0644zekrom,poke_capture_0644_000_uk_n_00000000_f_r.png,0644zekrom,zekrom_shiny.png
0645landorus,poke_capture_0645_000_mo_n_00000000_f_n.png,0645landorus,landorus.png
0645landorus,poke_capture_0645_000_mo_n_00000000_f_r.png,0645landorus,landorus_shiny.png
0645landorus,poke_capture_0645_001_mo_n_00000000_f_n.png,0645landorus,landorus-therian.png
0645landorus,poke_capture_0645_001_mo_n_00000000_f_r.png,0645landorus,landorus-therian_shiny.png
0646kyurem,poke_capture_0646_000_uk_n_00000000_f_n.png,0646kyurem,kyurem.png
0646kyurem,poke_capture_0646_000_uk_n_00000000_f_r.png,0646kyurem,kyurem_shiny.png
0646kyurem,poke_capture_0646_001_uk_n_00000000_f_n.png,0646kyurem,kyurem-white.png
0646kyurem,poke_capture_0646_001_uk_n_00000000_f_r.png,0646kyurem,kyurem-white_shiny.png
0647keldeo,poke_capture_0647_000_uk_n_00000000_f_n.png,0647keldeo,keldeo.png
0647keldeo,poke_capture_0647_000_uk_n_00000000_f_r.png,0647keldeo,keldeo_shiny.png
0648meloetta,poke_capture_0648_000_uk_n_00000000_f_n.png,0648meloetta,meloetta.png
0648meloetta,poke_capture_0648_000_uk_n_00000000_f_r.png,0648meloetta,meloetta_shiny.png
0648meloetta,poke_capture_0648_001_uk_n_00000000_f_n.png,0648meloetta,meloetta-pirouette.png
0648meloetta,poke_capture_0648_001_uk_n_00000000_f_r.png,0648meloetta,meloetta-pirouette_shiny.png
0649genesect,poke_capture_0649_000_uk_n_00000000_f_n.png,0649genesect,genesect.png
0649genesect,poke_capture_0649_000_uk_n_00000000_f_r.png,0649genesect,genesect_shiny.png
0649genesect,poke_capture_0649_001_uk_n_00000000_f_n.png,0649genesect,genesect-douse.png
0649genesect,poke_capture_0649_001_uk_n_00000000_f_r.png,0649genesect,genesect-douse_shiny.png
0649genesect,poke_capture_0649_002_uk_n_00000000_f_n.png,0649genesect,genesect-shock.png
0649genesect,poke_capture_0649_002_uk_n_00000000_f_r.png,0649genesect,genesect-shock_shiny.png
0649genesect,poke_capture_0649_003_uk_n_00000000_f_n.png,0649genesect,genesect-burn.png
0649genesect,poke_capture_0649_003_uk_n_00000000_f_r.png,0649genesect,genesect-burn_shiny.png
0649genesect,poke_capture_0649_004_uk_n_00000000_f_n.png,0649genesect,genesect-chill.png
0649genesect,poke_capture_0649_004_uk_n_00000000_f_r.png,0649genesect,genesect-chill_shiny.png
0650chespin,poke_capture_0650_000_mf_n_00000000_f_n.png,0650chespin,chespin.png
0650chespin,poke_capture_0650_000_mf_n_00000000_f_r.png,0650chespin,chespin_shiny.png
0651quilladin,poke_capture_0651_000_mf_n_00000000_f_n.png,0651quilladin,quilladin.png
0651quilladin,poke_capture_0651_000_mf_n_00000000_f_r.png,0651quilladin,quilladin_shiny.png
0652chesnaught,poke_capture_0652_000_mf_n_00000000_f_n.png,0652chesnaught,chesnaught.png
0652chesnaught,poke_capture_0652_000_mf_n_00000000_f_r.png,0652chesnaught,chesnaught_shiny.png
0654braixen,poke_capture_0654_000_mf_n_00000000_f_n.png,0654braixen,braixen.png
0654braixen,poke_capture_0654_000_mf_n_00000000_f_r.png,0654braixen,braixen_shiny.png
0655delphox,poke_capture_0655_000_mf_n_00000000_f_n.png,0655delphox,delphox.png
0655delphox,poke_capture_0655_000_mf_n_00000000_f_r.png,0655delphox,delphox_shiny.png
0657frogadier,poke_capture_0657_000_mf_n_00000000_f_n.png,0657frogadier,frogadier.png
0657frogadier,poke_capture_0657_000_mf_n_00000000_f_r.png,0657frogadier,frogadier_shiny.png
0658greninja,poke_capture_0658_002_mo_n_00000000_f_n.png,0658greninja,greninja-ash.png
0658greninja,poke_capture_0658_002_mo_n_00000000_f_r.png,0658greninja,greninja-ash_shiny.png
0659bunnelby,poke_capture_0659_000_mf_n_00000000_f_n.png,0659bunnelby,bunnelby.png
0659bunnelby,poke_capture_0659_000_mf_n_00000000_f_r.png,0659bunnelby,bunnelby_shiny.png
0660diggersby,poke_capture_0660_000_mf_n_00000000_f_n.png,0660diggersby,diggersby.png
0660diggersby,poke_capture_0660_000_mf_n_00000000_f_r.png,0660diggersby,diggersby_shiny.png
0661fletchling,poke_capture_0661_000_mf_n_00000000_f_n.png,0661fletchling,fletchling.png
0661fletchling,poke_capture_0661_000_mf_n_00000000_f_r.png,0661fletchling,fletchling_shiny.png
0662fletchinder,poke_capture_0662_000_mf_n_00000000_f_n.png,0662fletchinder,fletchinder.png
0662fletchinder,poke_capture_0662_000_mf_n_00000000_f_r.png,0662fletchinder,fletchinder_shiny.png
0663talonflame,poke_capture_0663_000_mf_n_00000000_f_n.png,0663talonflame,talonflame.png
0663talonflame,poke_capture_0663_000_mf_n_00000000_f_r.png,0663talonflame,talonflame_shiny.png
0664scatterbug,poke_capture_0664_000_mf_n_00000000_f_n.png,0664scatterbug,scatterbug.png
0664scatterbug,poke_capture_0664_000_mf_n_00000000_f_r.png,0664scatterbug,scatterbug_shiny.png
0665spewpa,poke_capture_0665_000_mf_n_00000000_f_n.png,0665spewpa,spewpa.png
0665spewpa,poke_capture_0665_000_mf_n_00000000_f_r.png,0665spewpa,spewpa_shiny.png
0666vivillon,poke_capture_0666_000_mf_n_00000000_f_n.png,0666vivillon,vivillon-icy-snow.png
0666vivillon,poke_capture_0666_000_mf_n_00000000_f_r.png,0666vivillon,vivillon-icy-snow_shiny.png
0666vivillon,poke_capture_0666_001_mf_n_00000000_f_n.png,0666vivillon,vivillon-polar.png
0666vivillon,poke_capture_0666_001_mf_n_00000000_f_r.png,0666vivillon,vivillon-polar_shiny.png
0666vivillon,poke_capture_0666_002_mf_n_00000000_f_n.png,0666vivillon,vivillon-tundra.png
0666vivillon,poke_capture_0666_002_mf_n_00000000_f_r.png,0666vivillon,vivillon-tundra_shiny.png
0666vivillon,poke_capture_0666_003_mf_n_00000000_f_n.png,0666vivillon,vivillon-continental.png
0666vivillon,poke_capture_0666_003_mf_n_00000000_f_r.png,0666vivillon,vivillon-continental_shiny.png
0666vivillon,poke_capture_0666_004_mf_n_00000000_f_n.png,0666vivillon,vivillon-garden.png
0666vivillon,poke_capture_0666_004_mf_n_00000000_f_r.png,0666vivillon,vivillon-garden_shiny.png
0666vivillon,poke_capture_0666_005_mf_n_00000000_f_n.png,0666vivillon,vivillon-elegant.png
0666vivillon,poke_capture_0666_005_mf_n_00000000_f_r.png,0666vivillon,vivillon-elegant_shiny.png
0666vivillon,poke_capture_0666_006_mf_n_00000000_f_n.png,0666vivillon,vivillon.png
0666vivillon,poke_capture_0666_006_mf_n_00000000_f_r.png,0666vivillon,vivillon_shiny.png
0666vivillon,poke_capture_0666_007_mf_n_00000000_f_n.png,0666vivillon,vivillon-modern.png
0666vivillon,poke_capture_0666_007_mf_n_00000000_f_r.png,0666vivillon,vivillon-modern_shiny.png
0666vivillon,poke_capture_0666_008_mf_n_00000000_f_n.png,0666vivillon,vivillon-marine.png
0666vivillon,poke_capture_0666_008_mf_n_00000000_f_r.png,0666vivillon,vivillon-marine_shiny.png
0666vivillon,poke_capture_0666_009_mf_n_00000000_f_n.png,0666vivillon,vivillon-archipelago.png
0666vivillon,poke_capture_0666_009_mf_n_00000000_f_r.png,0666vivillon,vivillon-archipelago_shiny.png
0666vivillon,poke_capture_0666_010_mf_n_00000000_f_n.png,0666vivillon,vivillon-high-plains.png
0666vivillon,poke_capture_0666_010_mf_n_00000000_f_r.png,0666vivillon,vivillon-high-plains_shiny.png
0666vivillon,poke_capture_0666_011_mf_n_00000000_f_n.png,0666vivillon,vivillon-sandstorm.png
0666vivillon,poke_capture_0666_011_mf_n_00000000_f_r.png,0666vivillon,vivillon-sandstorm_shiny.png
0666vivillon,poke_capture_0666_012_mf_n_00000000_f_n.png,0666vivillon,vivillon-river.png
0666vivillon,poke_capture_0666_012_mf_n_00000000_f_r.png,0666vivillon,vivillon-river_shiny.png
0666vivillon,poke_capture_0666_013_mf_n_00000000_f_n.png,0666vivillon,vivillon-monsoon.png
0666vivillon,poke_capture_0666_013_mf_n_00000000_f_r.png,0666vivillon,vivillon-monsoon_shiny.png
0666vivillon,poke_capture_0666_014_mf_n_00000000_f_n.png,0666vivillon,vivillon-savanna.png
0666vivillon,poke_capture_0666_014_mf_n_00000000_f_r.png,0666vivillon,vivillon-savanna_shiny.png
0666vivillon,poke_capture_0666_015_mf_n_00000000_f_n.png,0666vivillon,vivillon-sun.png
0666vivillon,poke_capture_0666_015_mf_n_00000000_f_r.png,0666vivillon,vivillon-sun_shiny.png
0666vivillon,poke_capture_0666_016_mf_n_00000000_f_n.png,0666vivillon,vivillon-ocean.png
0666vivillon,poke_capture_0666_016_mf_n_00000000_f_r.png,0666vivillon,vivillon-ocean_shiny.png
0666vivillon,poke_capture_0666_017_mf_n_00000000_f_n.png,0666vivillon,vivillon-jungle.png
0666vivillon,poke_capture_0666_017_mf_n_00000000_f_r.png,0666vivillon,vivillon-jungle_shiny.png
0666vivillon,poke_capture_0666_018_mf_n_00000000_f_n.png,0666vivillon,vivillon-fancy.png
0666vivillon,poke_capture_0666_018_mf_n_00000000_f_r.png,0666vivillon,vivillon-fancy_shiny.png
0666vivillon,poke_capture_0666_019_mf_n_00000000_f_n.png,0666vivillon,vivillon-poke-ball.png
0666vivillon,poke_capture_0666_019_mf_n_00000000_f_r.png,0666vivillon,vivillon-poke-ball_shiny.png
0667litleo,poke_capture_0667_000_mf_n_00000000_f_n.png,0667litleo,litleo.png
0667litleo,poke_capture_0667_000_mf_n_00000000_f_r.png,0667litleo,litleo_shiny.png
0668pyroar,poke_capture_0668_000_fd_n_00000000_f_n.png,0668pyroar,pyroar_female.png
0668pyroar,poke_capture_0668_000_fd_n_00000000_f_r.png,0668pyroar,pyroar_shiny_female.png
0669flabebe,poke_capture_0669_000_fo_n_00000000_f_n.png,0669flabebe,flabebe.png
0669flabebe,poke_capture_0669_000_fo_n_00000000_f_r.png,0669flabebe,flabebe_shiny.png
0669flabebe,poke_capture_0669_001_fo_n_00000000_f_n.png,0669flabebe,flabebe-yellow.png
0669flabebe,poke_capture_0669_001_fo_n_00000000_f_r.png,0669flabebe,flabebe-yellow_shiny.png
0669flabebe,poke_capture_0669_002_fo_n_00000000_f_n.png,0669flabebe,flabebe-orange.png
0669flabebe,poke_capture_0669_002_fo_n_00000000_f_r.png,0669flabebe,flabebe-orange_shiny.png
0669flabebe,poke_capture_0669_003_fo_n_00000000_f_n.png,0669flabebe,flabebe-blue.png
0669flabebe,poke_capture_0669_003_fo_n_00000000_f_r.png,0669flabebe,flabebe-blue_shiny.png
0669flabebe,poke_capture_0669_004_fo_n_00000000_f_n.png,0669flabebe,flabebe-white.png
0669flabebe,poke_capture_0669_004_fo_n_00000000_f_r.png,0669flabebe,flabebe-white_shiny.png
0671florges,poke_capture_0671_000_fo_n_00000000_f_n.png,0671florges,florges.png
0671florges,poke_capture_0671_000_fo_n_00000000_f_r.png,0671florges,florges_shiny.png
0671florges,poke_capture_0671_001_fo_n_00000000_f_n.png,0671florges,florges-yellow.png
0671florges,poke_capture_0671_001_fo_n_00000000_f_r.png,0671florges,florges-yellow_shiny.png
0671florges,poke_capture_0671_002_fo_n_00000000_f_n.png,0671florges,florges-orange.png
0671florges,poke_capture_0671_002_fo_n_00000000_f_r.png,0671florges,florges-orange_shiny.png
0671florges,poke_capture_0671_003_fo_n_00000000_f_n.png,0671florges,florges-blue.png
0671florges,poke_capture_0671_003_fo_n_00000000_f_r.png,0671florges,florges-blue_shiny.png
0671florges,poke_capture_0671_004_fo_n_00000000_f_n.png,0671florges,florges-white.png
0671florges,poke_capture_0671_004_fo_n_00000000_f_r.png,0671florges,florges-white_shiny.png
0672skiddo,poke_capture_0672_000_mf_n_00000000_f_n.png,0672skiddo,skiddo.png
0672skiddo,poke_capture_0672_000_mf_n_00000000_f_r.png,0672skiddo,skiddo_shiny.png
0673gogoat,poke_capture_0673_000_mf_n_00000000_f_n.png,0673gogoat,gogoat.png
0673gogoat,poke_capture_0673_000_mf_n_00000000_f_r.png,0673gogoat,gogoat_shiny.png
0674pancham,poke_capture_0674_000_mf_n_00000000_f_n.png,0674pancham,pancham.png
0674pancham,poke_capture_0674_000_mf_n_00000000_f_r.png,0674pancham,pancham_shiny.png
0675pangoro,poke_capture_0675_000_mf_n_00000000_f_n.png,0675pangoro,pangoro.png
0675pangoro,poke_capture_0675_000_mf_n_00000000_f_r.png,0675pangoro,pangoro_shiny.png
0676furfrou,poke_capture_0676_000_mf_n_00000000_f_n.png,0676furfrou,furfrou.png
0676furfrou,poke_capture_0676_000_mf_n_00000000_f_r.png,0676furfrou,furfrou_shiny.png
0676furfrou,poke_capture_0676_001_mf_n_00000000_f_n.png,0676furfrou,furfrou-heart.png
0676furfrou,poke_capture_0676_001_mf_n_00000000_f_r.png,0676furfrou,furfrou-heart_shiny.png
0676furfrou,poke_capture_0676_002_mf_n_00000000_f_n.png,0676furfrou,furfrou-star.png
0676furfrou,poke_capture_0676_002_mf_n_00000000_f_r.png,0676furfrou,furfrou-star_shiny.png
0676furfrou,poke_capture_0676_003_mf_n_00000000_f_n.png,0676furfrou,furfrou-diamond.png
0676furfrou,poke_capture_0676_003_mf_n_00000000_f_r.png,0676furfrou,furfrou-diamond_shiny.png
0676furfrou,poke_capture_0676_004_mf_n_00000000_f_n.png,0676furfrou,furfrou-debutante.png
0676furfrou,poke_capture_0676_004_mf_n_00000000_f_r.png,0676furfrou,furfrou-debutante_shiny.png
0676furfrou,poke_capture_0676_005_mf_n_00000000_f_n.png,0676furfrou,furfrou-matron.png
0676furfrou,poke_capture_0676_005_mf_n_00000000_f_r.png,0676furfrou,furfrou-matron_shiny.png
0676furfrou,poke_capture_0676_006_mf_n_00000000_f_n.png,0676furfrou,furfrou-dandy.png
0676furfrou,poke_capture_0676_006_mf_n_00000000_f_r.png,0676furfrou,furfrou-dandy_shiny.png
0676furfrou,poke_capture_0676_007_mf_n_00000000_f_n.png,0676furfrou,furfrou-la-reine.png
0676furfrou,poke_capture_0676_007_mf_n_00000000_f_r.png,0676furfrou,furfrou-la-reine_shiny.png
0676furfrou,poke_capture_0676_008_mf_n_00000000_f_n.png,0676furfrou,furfrou-kabuki.png
0676furfrou,poke_capture_0676_008_mf_n_00000000_f_r.png,0676furfrou,furfrou-kabuki_shiny.png
0676furfrou,poke_capture_0676_009_mf_n_00000000_f_n.png,0676furfrou,furfrou-pharaoh.png
0676furfrou,poke_capture_0676_009_mf_n_00000000_f_r.png,0676furfrou,furfrou-pharaoh_shiny.png
0677espurr,poke_capture_0677_000_mf_n_00000000_f_n.png,0677espurr,espurr.png
0677espurr,poke_capture_0677_000_mf_n_00000000_f_r.png,0677espurr,espurr_shiny.png
0678meowstic,poke_capture_0678_001_fo_n_00000000_f_n.png,0678meowstic,meowstic_female.png
0678meowstic,poke_capture_0678_001_fo_n_00000000_f_r.png,0678meowstic,meowstic_shiny_female.png
0679honedge,poke_capture_0679_000_mf_n_00000000_f_n.png,0679honedge,honedge.png
0679honedge,poke_capture_0679_000_mf_n_00000000_f_r.png,0679honedge,honedge_shiny.png
0680doublade,poke_capture_0680_000_mf_n_00000000_f_n.png,0680doublade,doublade.png
0680doublade,poke_capture_0680_000_mf_n_00000000_f_r.png,0680doublade,doublade_shiny.png
