model_folder,model_file,sprite_folder,sprite_file
0124jynx,poke_capture_0124_000_fo_n_00000000_f_r.png,0124jynx,jynx_shiny.png
0125electabuzz,poke_capture_0125_000_mf_n_00000000_f_n.png,0125electabuzz,electabuzz.png
0125electabuzz,poke_capture_0125_000_mf_n_00000000_f_r.png,0125electabuzz,electabuzz_shiny.png
0126magmar,poke_capture_0126_000_mf_n_00000000_f_n.png,0126magmar,magmar.png
0126magmar,poke_capture_0126_000_mf_n_00000000_f_r.png,0126magmar,magmar_shiny.png
0127pinsir,poke_capture_0127_000_mf_n_00000000_f_n.png,0127pinsir,pinsir.png
0127pinsir,poke_capture_0127_000_mf_n_00000000_f_r.png,0127pinsir,pinsir_shiny.png
0127pinsir,poke_capture_0127_001_mf_n_00000000_f_n.png,0127pinsir,pinsir-mega.png
0127pinsir,poke_capture_0127_001_mf_n_00000000_f_r.png,0127pinsir,pinsir-mega_shiny.png
0128tauros,poke_capture_0128_000_mo_n_00000000_f_n.png,0128tauros,tauros.png
0128tauros,poke_capture_0128_000_mo_n_00000000_f_r.png,0128tauros,tauros_shiny.png
0129magikarp,poke_capture_0129_000_md_n_00000000_f_n.png,0129magikarp,magikarp.png
0129magikarp,poke_capture_0129_000_md_n_00000000_f_r.png,0129magikarp,magikarp_shiny.png
0130gyarados,poke_capture_0130_000_md_n_00000000_f_n.png,0130gyarados,gyarados.png
0130gyarados,poke_capture_0130_000_md_n_00000000_f_r.png,0130gyarados,gyarados_shiny.png
0130gyarados,poke_capture_0130_001_mf_n_00000000_f_n.png,0130gyarados,gyarados-mega.png
0130gyarados,poke_capture_0130_001_mf_n_00000000_f_r.png,0130gyarados,gyarados-mega_shiny.png
0131lapras,poke_capture_0131_000_mf_g_00000000_f_n.png,0131lapras,lapras-gmax.png
0131lapras,poke_capture_0131_000_mf_g_00000000_f_r.png,0131lapras,lapras-gmax_shiny.png
0131lapras,poke_capture_0131_000_mf_n_00000000_f_n.png,0131lapras,lapras.png
0131lapras,poke_capture_0131_000_mf_n_00000000_f_r.png,0131lapras,lapras_shiny.png
0132ditto,poke_capture_0132_000_uk_n_00000000_f_n.png,0132ditto,ditto.png
0132ditto,poke_capture_0132_000_uk_n_00000000_f_r.png,0132ditto,ditto_shiny.png
0133eevee,poke_capture_0133_000_fd_n_00000000_f_n.png,0133eevee,eevee.png
0133eevee,poke_capture_0133_000_md_n_00000000_f_r.png,0133eevee,eevee_shiny.png
0135jolteon,poke_capture_0135_000_mf_n_00000000_f_n.png,0135jolteon,jolteon.png
0135jolteon,poke_capture_0135_000_mf_n_00000000_f_r.png,0135jolteon,jolteon_shiny.png
0136flareon,poke_capture_0136_000_mf_n_00000000_f_n.png,0136flareon,flareon.png
0136flareon,poke_capture_0136_000_mf_n_00000000_f_r.png,0136flareon,flareon_shiny.png
0137porygon,poke_capture_0137_000_uk_n_00000000_f_n.png,0137porygon,porygon.png
0137porygon,poke_capture_0137_000_uk_n_00000000_f_r.png,0137porygon,porygon_shiny.png
0138omanyte,poke_capture_0138_000_mf_n_00000000_f_n.png,0138omanyte,omanyte.png
0138omanyte,poke_capture_0138_000_mf_n_00000000_f_r.png,0138omanyte,omanyte_shiny.png
0139omastar,poke_capture_0139_000_mf_n_00000000_f_n.png,0139omastar,omastar.png
0139omastar,poke_capture_0139_000_mf_n_00000000_f_r.png,0139omastar,omastar_shiny.png
0140kabuto,poke_capture_0140_000_mf_n_00000000_f_n.png,0140kabuto,kabuto.png
0140kabuto,poke_capture_0140_000_mf_n_00000000_f_r.png,0140kabuto,kabuto_shiny.png
0141kabutops,poke_capture_0141_000_mf_n_00000000_f_n.png,0141kabutops,kabutops.png
0141kabutops,poke_capture_0141_000_mf_n_00000000_f_r.png,0141kabutops,kabutops_shiny.png
0142aerodactyl,poke_capture_0142_000_mf_n_00000000_f_n.png,0142aerodactyl,aerodactyl.png
0142aerodactyl,poke_capture_0142_000_mf_n_00000000_f_r.png,0142aerodactyl,aerodactyl_shiny.png
0142aerodactyl,poke_capture_0142_001_mf_n_00000000_f_n.png,0142aerodactyl,aerodactyl-mega.png
0142aerodactyl,poke_capture_0142_001_mf_n_00000000_f_r.png,0142aerodactyl,aerodactyl-mega_shiny.png
0143snorlax,poke_capture_0143_000_mf_g_00000000_f_n.png,0143snorlax,snorlax-gmax.png
0143snorlax,poke_capture_0143_000_mf_g_00000000_f_r.png,0143snorlax,snorlax-gmax_shiny.png
0143snorlax,poke_capture_0143_000_mf_n_00000000_f_n.png,0143snorlax,snorlax.png
0143snorlax,poke_capture_0143_000_mf_n_00000000_f_r.png,0143snorlax,snorlax_shiny.png
0144articuno,poke_capture_0144_000_uk_n_00000000_f_n.png,0144articuno,articuno.png
0144articuno,poke_capture_0144_000_uk_n_00000000_f_r.png,0144articuno,articuno_shiny.png
0144articuno,poke_capture_0144_001_uk_n_00000000_f_n.png,0144articuno,articuno galar.png
0144articuno,poke_capture_0144_001_uk_n_00000000_f_r.png,0144articuno,articuno galar_shiny.png
0145zapdos,poke_capture_0145_000_uk_n_00000000_f_n.png,0145zapdos,zapdos.png
0145zapdos,poke_capture_0145_000_uk_n_00000000_f_r.png,0145zapdos,zapdos_shiny.png
0146moltres,poke_capture_0146_001_uk_n_00000000_f_n.png,0146moltres,moltres galar.png
0146moltres,poke_capture_0146_001_uk_n_00000000_f_r.png,0146moltres,moltres galar_shiny.png
0148dragonair,poke_capture_0148_000_mf_n_00000000_f_n.png,0148dragonair,dragonair.png
0148dragonair,poke_capture_0148_000_mf_n_00000000_f_r.png,0148dragonair,dragonair_shiny.png
0149dragonite,poke_capture_0149_000_mf_n_00000000_f_n.png,0149dragonite,dragonite.png
0149dragonite,poke_capture_0149_000_mf_n_00000000_f_r.png,0149dragonite,dragonite_shiny.png
0150mewtwo,poke_capture_0150_002_uk_n_00000000_f_n.png,0150mewtwo,mewtwo-mega-y.png
0150mewtwo,poke_capture_0150_002_uk_n_00000000_f_r.png,0150mewtwo,mewtwo-mega-y_shiny.png
0151mew,poke_capture_0151_000_uk_n_00000000_f_n.png,0151mew,mew.png
0151mew,poke_capture_0151_000_uk_n_00000000_f_r.png,0151mew,mew_shiny.png
0152chikorita,poke_capture_0152_000_mf_n_00000000_f_n.png,0152chikorita,chikorita.png
0152chikorita,poke_capture_0152_000_mf_n_00000000_f_r.png,0152chikorita,chikorita_shiny.png
0153bayleef,poke_capture_0153_000_mf_n_00000000_f_n.png,0153bayleef,bayleef.png
0153bayleef,poke_capture_0153_000_mf_n_00000000_f_r.png,0153bayleef,bayleef_shiny.png
0157typhlosion,poke_capture_0157_000_mf_n_00000000_f_n.png,0157typhlosion,typhlosion.png
0157typhlosion,poke_capture_0157_000_mf_n_00000000_f_r.png,0157typhlosion,typhlosion_shiny.png
0158totodile,poke_capture_0158_000_mf_n_00000000_f_n.png,0158totodile,totodile.png
0158totodile,poke_capture_0158_000_mf_n_00000000_f_r.png,0158totodile,totodile_shiny.png
0159croconaw,poke_capture_0159_000_mf_n_00000000_f_n.png,0159croconaw,croconaw.png
0159croconaw,poke_capture_0159_000_mf_n_00000000_f_r.png,0159croconaw,croconaw_shiny.png
0160feraligatr,poke_capture_0160_000_mf_n_00000000_f_n.png,0160feraligatr,feraligatr.png
0160feraligatr,poke_capture_0160_000_mf_n_00000000_f_r.png,0160feraligatr,feraligatr_shiny.png
0161sentret,poke_capture_0161_000_mf_n_00000000_f_n.png,0161sentret,sentret.png
0161sentret,poke_capture_0161_000_mf_n_00000000_f_r.png,0161sentret,sentret_shiny.png
0162furret,poke_capture_0162_000_mf_n_00000000_f_n.png,0162furret,furret.png
0162furret,poke_capture_0162_000_mf_n_00000000_f_r.png,0162furret,furret_shiny.png
0163hoothoot,poke_capture_0163_000_mf_n_00000000_f_n.png,0163hoothoot,hoothoot.png
0163hoothoot,poke_capture_0163_000_mf_n_00000000_f_r.png,0163hoothoot,hoothoot_shiny.png
0164noctowl,poke_capture_0164_000_mf_n_00000000_f_n.png,0164noctowl,noctowl.png
0164noctowl,poke_capture_0164_000_mf_n_00000000_f_r.png,0164noctowl,noctowl_shiny.png
0165ledyba,poke_capture_0165_000_fd_n_00000000_f_n.png,0165ledyba,ledyba.png
0165ledyba,poke_capture_0165_000_md_n_00000000_f_r.png,0165ledyba,ledyba_shiny.png
0166ledian,poke_capture_0166_000_md_n_00000000_f_n.png,0166ledian,ledian.png
0166ledian,poke_capture_0166_000_md_n_00000000_f_r.png,0166ledian,ledian_shiny.png
0167spinarak,poke_capture_0167_000_mf_n_00000000_f_n.png,0167spinarak,spinarak.png
0167spinarak,poke_capture_0167_000_mf_n_00000000_f_r.png,0167spinarak,spinarak_shiny.png
0168ariados,poke_capture_0168_000_mf_n_00000000_f_n.png,0168ariados,ariados.png
0168ariados,poke_capture_0168_000_mf_n_00000000_f_r.png,0168ariados,ariados_shiny.png
0170chinchou,poke_capture_0170_000_mf_n_00000000_f_n.png,0170chinchou,chinchou.png
0170chinchou,poke_capture_0170_000_mf_n_00000000_f_r.png,0170chinchou,chinchou_shiny.png
0171lanturn,poke_capture_0171_000_mf_n_00000000_f_n.png,0171lanturn,lanturn.png
0171lanturn,poke_capture_0171_000_mf_n_00000000_f_r.png,0171lanturn,lanturn_shiny.png
0172pichu,poke_capture_0172_000_mf_n_00000000_f_n.png,0172pichu,pichu.png
0172pichu,poke_capture_0172_000_mf_n_00000000_f_r.png,0172pichu,pichu_shiny.png
0173cleffa,poke_capture_0173_000_mf_n_00000000_f_n.png,0173cleffa,cleffa_right.png
0173cleffa,poke_capture_0173_000_mf_n_00000000_f_r.png,0173cleffa,cleffa_shiny_right.png
0174igglybuff,poke_capture_0174_000_mf_n_00000000_f_n.png,0174igglybuff,igglybuff.png
0174igglybuff,poke_capture_0174_000_mf_n_00000000_f_r.png,0174igglybuff,igglybuff_shiny.png
0175togepi,poke_capture_0175_000_mf_n_00000000_f_n.png,0175togepi,togepi.png
0175togepi,poke_capture_0175_000_mf_n_00000000_f_r.png,0175togepi,togepi_shiny.png
0176togetic,poke_capture_0176_000_mf_n_00000000_f_n.png,0176togetic,togetic.png
0176togetic,poke_capture_0176_000_mf_n_00000000_f_r.png,0176togetic,togetic_shiny.png
0177natu,poke_capture_0177_000_mf_n_00000000_f_n.png,0177natu,natu.png
0177natu,poke_capture_0177_000_mf_n_00000000_f_r.png,0177natu,natu_shiny.png
0178xatu,poke_capture_0178_000_fd_n_00000000_f_n.png,0178xatu,xatu.png
0178xatu,poke_capture_0178_000_fd_n_00000000_f_r.png,0178xatu,xatu_shiny.png
0180flaaffy,poke_capture_0180_000_mf_n_00000000_f_n.png,0180flaaffy,flaaffy.png
0180flaaffy,poke_capture_0180_000_mf_n_00000000_f_r.png,0180flaaffy,flaaffy_shiny.png
0181ampharos,poke_capture_0181_000_mf_n_00000000_f_n.png,0181ampharos,ampharos.png
0181ampharos,poke_capture_0181_000_mf_n_00000000_f_r.png,0181ampharos,ampharos_shiny.png
0181ampharos,poke_capture_0181_001_mf_n_00000000_f_n.png,0181ampharos,ampharos-mega.png
0181ampharos,poke_capture_0181_001_mf_n_00000000_f_r.png,0181ampharos,ampharos-mega_shiny.png
0182bellossom,poke_capture_0182_000_mf_n_00000000_f_n.png,0182bellossom,bellossom.png
0182bellossom,poke_capture_0182_000_mf_n_00000000_f_r.png,0182bellossom,bellossom_shiny.png
0183marill,poke_capture_0183_000_mf_n_00000000_f_r.png,0183marill,marill_shiny.png
0184azumarill,poke_capture_0184_000_mf_n_00000000_f_n.png,0184azumarill,azumarill.png
0184azumarill,poke_capture_0184_000_mf_n_00000000_f_r.png,0184azumarill,azumarill_shiny.png
0185sudowoodo,poke_capture_0185_000_fd_n_00000000_f_n.png,0185sudowoodo,sudowoodo.png
0185sudowoodo,poke_capture_0185_000_fd_n_00000000_f_r.png,0185sudowoodo,sudowoodo_shiny.png
0186politoed,poke_capture_0186_000_md_n_00000000_f_n.png,0186politoed,politoed.png
0186politoed,poke_capture_0186_000_md_n_00000000_f_r.png,0186politoed,politoed_shiny.png
0187hoppip,poke_capture_0187_000_mf_n_00000000_f_n.png,0187hoppip,hoppip.png
0187hoppip,poke_capture_0187_000_mf_n_00000000_f_r.png,0187hoppip,hoppip_shiny.png
0188skiploom,poke_capture_0188_000_mf_n_00000000_f_n.png,0188skiploom,skiploom.png
0188skiploom,poke_capture_0188_000_mf_n_00000000_f_r.png,0188skiploom,skiploom_shiny.png
0189jumpluff,poke_capture_0189_000_mf_n_00000000_f_n.png,0189jumpluff,jumpluff.png
0189jumpluff,poke_capture_0189_000_mf_n_00000000_f_r.png,0189jumpluff,jumpluff_shiny.png
0191sunkern,poke_capture_0191_000_mf_n_00000000_f_n.png,0191sunkern,sunkern.png
0191sunkern,poke_capture_0191_000_mf_n_00000000_f_r.png,0191sunkern,sunkern_shiny.png
0192sunflora,poke_capture_0192_000_mf_n_00000000_f_n.png,0192sunflora,sunflora.png
0192sunflora,poke_capture_0192_000_mf_n_00000000_f_r.png,0192sunflora,sunflora_shiny.png
0193yanma,poke_capture_0193_000_mf_n_00000000_f_n.png,0193yanma,yanma.png
0193yanma,poke_capture_0193_000_mf_n_00000000_f_r.png,0193yanma,yanma_shiny.png
0196espeon,poke_capture_0196_000_mf_n_00000000_f_n.png,0196espeon,espeon.png
0196espeon,poke_capture_0196_000_mf_n_00000000_f_r.png,0196espeon,espeon_shiny.png
0198murkrow,poke_capture_0198_000_fd_n_00000000_f_n.png,0198murkrow,murkrow.png
0198murkrow,poke_capture_0198_000_fd_n_00000000_f_r.png,0198murkrow,murkrow_shiny.png
0199slowking,poke_capture_0199_000_mf_n_00000000_f_n.png,0199slowking,slowking.png
0199slowking,poke_capture_0199_000_mf_n_00000000_f_r.png,0199slowking,slowking_shiny.png
0199slowking,poke_capture_0199_001_mf_n_00000000_f_n.png,0199slowking,slowking galar.png
0199slowking,poke_capture_0199_001_mf_n_00000000_f_r.png,0199slowking,slowking galar_shiny.png
0201unown,poke_capture_0201_000_uk_n_00000000_f_n.png,0201unown,unown.png
0201unown,poke_capture_0201_000_uk_n_00000000_f_r.png,0201unown,unown_shiny.png
0201unown,poke_capture_0201_001_uk_n_00000000_f_n.png,0201unown,unown-b.png
0201unown,poke_capture_0201_001_uk_n_00000000_f_r.png,0201unown,unown-b_shiny.png
0201unown,poke_capture_0201_002_uk_n_00000000_f_n.png,0201unown,unown-c.png
0201unown,poke_capture_0201_002_uk_n_00000000_f_r.png,0201unown,unown-c_shiny.png
0201unown,poke_capture_0201_003_uk_n_00000000_f_n.png,0201unown,unown-d.png
0201unown,poke_capture_0201_003_uk_n_00000000_f_r.png,0201unown,unown-d_shiny.png
0201unown,poke_capture_0201_004_uk_n_00000000_f_n.png,0201unown,unown-e.png
0201unown,poke_capture_0201_004_uk_n_00000000_f_r.png,0201unown,unown-e_shiny.png
0201unown,poke_capture_0201_005_uk_n_00000000_f_n.png,0201unown,unown-f.png
0201unown,poke_capture_0201_005_uk_n_00000000_f_r.png,0201unown,unown-f_shiny.png
0201unown,poke_capture_0201_006_uk_n_00000000_f_n.png,0201unown,unown-g.png
0201unown,poke_capture_0201_006_uk_n_00000000_f_r.png,0201unown,unown-g_shiny.png
0201unown,poke_capture_0201_007_uk_n_00000000_f_n.png,0201unown,unown-h.png
0201unown,poke_capture_0201_007_uk_n_00000000_f_r.png,0201unown,unown-h_shiny.png
0201unown,poke_capture_0201_008_uk_n_00000000_f_n.png,0201unown,unown-i.png
0201unown,poke_capture_0201_008_uk_n_00000000_f_r.png,0201unown,unown-i_shiny.png
0201unown,poke_capture_0201_009_uk_n_00000000_f_n.png,0201unown,unown-j.png
0201unown,poke_capture_0201_009_uk_n_00000000_f_r.png,0201unown,unown-j_shiny.png
0201unown,poke_capture_0201_010_uk_n_00000000_f_n.png,0201unown,unown-k.png
0201unown,poke_capture_0201_010_uk_n_00000000_f_r.png,0201unown,unown-k_shiny.png
0201unown,poke_capture_0201_011_uk_n_00000000_f_n.png,0201unown,unown-l.png
0201unown,poke_capture_0201_011_uk_n_00000000_f_r.png,0201unown,unown-l_shiny.png
0201unown,poke_capture_0201_012_uk_n_00000000_f_n.png,0201unown,unown-m.png
0201unown,poke_capture_0201_012_uk_n_00000000_f_r.png,0201unown,unown-m_shiny.png
0201unown,poke_capture_0201_013_uk_n_00000000_f_n.png,0201unown,unown-n.png
0201unown,poke_capture_0201_013_uk_n_00000000_f_r.png,0201unown,unown-n_shiny.png
0201unown,poke_capture_0201_014_uk_n_00000000_f_n.png,0201unown,unown-o.png
0201unown,poke_capture_0201_014_uk_n_00000000_f_r.png,0201unown,unown-o_shiny.png
0201unown,poke_capture_0201_015_uk_n_00000000_f_n.png,0201unown,unown-p.png
0201unown,poke_capture_0201_015_uk_n_00000000_f_r.png,0201unown,unown-p_shiny.png
0201unown,poke_capture_0201_016_uk_n_00000000_f_n.png,0201unown,unown-q.png
0201unown,poke_capture_0201_016_uk_n_00000000_f_r.png,0201unown,unown-q_shiny.png
0201unown,poke_capture_0201_017_uk_n_00000000_f_n.png,0201unown,unown-r.png
0201unown,poke_capture_0201_017_uk_n_00000000_f_r.png,0201unown,unown-r_shiny.png
0201unown,poke_capture_0201_018_uk_n_00000000_f_n.png,0201unown,unown-s.png
0201unown,poke_capture_0201_018_uk_n_00000000_f_r.png,0201unown,unown-s_shiny.png
0201unown,poke_capture_0201_019_uk_n_00000000_f_n.png,0201unown,unown-t.png
0201unown,poke_capture_0201_019_uk_n_00000000_f_r.png,0201unown,unown-t_shiny.png
0201unown,poke_capture_0201_020_uk_n_00000000_f_n.png,0201unown,unown-u.png
0201unown,poke_capture_0201_020_uk_n_00000000_f_r.png,0201unown,unown-u_shiny.png
0201unown,poke_capture_0201_021_uk_n_00000000_f_n.png,0201unown,unown-v.png
0201unown,poke_capture_0201_021_uk_n_00000000_f_r.png,0201unown,unown-v_shiny.png
0201unown,poke_capture_0201_022_uk_n_00000000_f_n.png,0201unown,unown-w.png
0201unown,poke_capture_0201_022_uk_n_00000000_f_r.png,0201unown,unown-w_shiny.png
0201unown,poke_capture_0201_023_uk_n_00000000_f_n.png,0201unown,unown-x.png
0201unown,poke_capture_0201_023_uk_n_00000000_f_r.png,0201unown,unown-x_shiny.png
0201unown,poke_capture_0201_024_uk_n_00000000_f_n.png,0201unown,unown-y.png
0201unown,poke_capture_0201_024_uk_n_00000000_f_r.png,0201unown,unown-y_shiny.png
0201unown,poke_capture_0201_025_uk_n_00000000_f_n.png,0201unown,unown-z.png
0201unown,poke_capture_0201_025_uk_n_00000000_f_r.png,0201unown,unown-z_shiny.png
0201unown,poke_capture_0201_026_uk_n_00000000_f_n.png,0201unown,unown-exclamation.png
0201unown,poke_capture_0201_026_uk_n_00000000_f_r.png,0201unown,unown-exclamation_shiny.png
0201unown,poke_capture_0201_027_uk_n_00000000_f_n.png,0201unown,unown-question.png
0201unown,poke_capture_0201_027_uk_n_00000000_f_r.png,0201unown,unown-question_shiny.png
0202wobbuffet,poke_capture_0202_000_fd_n_00000000_f_n.png,0202wobbuffet,wobbuffet_female.png
0202wobbuffet,poke_capture_0202_000_fd_n_00000000_f_r.png,0202wobbuffet,wobbuffet_shiny_female.png
0202wobbuffet,poke_capture_0202_000_md_n_00000000_f_n.png,0202wobbuffet,wobbuffet.png
0202wobbuffet,poke_capture_0202_000_md_n_00000000_f_r.png,0202wobbuffet,wobbuffet_shiny.png
0203girafarig,poke_capture_0203_000_fd_n_00000000_f_n.png,0203girafarig,girafarig.png
0203girafarig,poke_capture_0203_000_md_n_00000000_f_r.png,0203girafarig,girafarig_shiny.png
0204pineco,poke_capture_0204_000_mf_n_00000000_f_n.png,0204pineco,pineco.png
0204pineco,poke_capture_0204_000_mf_n_00000000_f_r.png,0204pineco,pineco_shiny.png
0205forretress,poke_capture_0205_000_mf_n_00000000_f_n.png,0205forretress,forretress.png
0205forretress,poke_capture_0205_000_mf_n_00000000_f_r.png,0205forretress,forretress_shiny.png
0206dunsparce,poke_capture_0206_000_mf_n_00000000_f_n.png,0206dunsparce,dunsparce.png
0206dunsparce,poke_capture_0206_000_mf_n_00000000_f_r.png,0206dunsparce,dunsparce_shiny.png
0207gligar,poke_capture_0207_000_fd_n_00000000_f_n.png,0207gligar,gligar.png
0207gligar,poke_capture_0207_000_fd_n_00000000_f_r.png,0207gligar,gligar_shiny.png
0208steelix,poke_capture_0208_000_fd_n_00000000_f_n.png,0208steelix,steelix.png
0208steelix,poke_capture_0208_000_fd_n_00000000_f_r.png,0208steelix,steelix_shiny.png
0208steelix,poke_capture_0208_001_mf_n_00000000_f_n.png,0208steelix,steelix-mega.png
0208steelix,poke_capture_0208_001_mf_n_00000000_f_r.png,0208steelix,steelix-mega_shiny.png
0209snubbull,poke_capture_0209_000_mf_n_00000000_f_n.png,0209snubbull,snubbull.png
0209snubbull,poke_capture_0209_000_mf_n_00000000_f_r.png,0209snubbull,snubbull_shiny.png
0212scizor,poke_capture_0212_000_fd_n_00000000_f_n.png,0212scizor,scizor.png
0212scizor,poke_capture_0212_000_md_n_00000000_f_r.png,0212scizor,scizor_shiny.png
0212scizor,poke_capture_0212_001_mf_n_00000000_f_n.png,0212scizor,scizor-mega.png
0212scizor,poke_capture_0212_001_mf_n_00000000_f_r.png,0212scizor,scizor-mega_shiny.png
0214heracross,poke_capture_0214_000_fd_n_00000000_f_n.png,0214heracross,heracross.png
0214heracross,poke_capture_0214_000_md_n_00000000_f_r.png,0214heracross,heracross_shiny.png
0214heracross,poke_capture_0214_001_mf_n_00000000_f_n.png,0214heracross,heracross-mega.png
0214heracross,poke_capture_0214_001_mf_n_00000000_f_r.png,0214heracross,heracross-mega_shiny.png
0215sneasel,poke_capture_0215_000_fd_n_00000000_f_n.png,0215sneasel,sneasel.png
0215sneasel,poke_capture_0215_000_md_n_00000000_f_r.png,0215sneasel,sneasel_shiny.png
0216teddiursa,poke_capture_0216_000_mf_n_00000000_f_n.png,0216teddiursa,teddiursa.png
0216teddiursa,poke_capture_0216_000_mf_n_00000000_f_r.png,0216teddiursa,teddiursa_shiny.png
0217ursaring,poke_capture_0217_000_fd_n_00000000_f_n.png,0217ursaring,ursaring.png
0217ursaring,poke_capture_0217_000_md_n_00000000_f_r.png,0217ursaring,ursaring_shiny.png
0218slugma,poke_capture_0218_000_mf_n_00000000_f_n.png,0218slugma,slugma.png
0218slugma,poke_capture_0218_000_mf_n_00000000_f_r.png,0218slugma,slugma_shiny.png
0219magcargo,poke_capture_0219_000_mf_n_00000000_f_n.png,0219magcargo,magcargo.png
0219magcargo,poke_capture_0219_000_mf_n_00000000_f_r.png,0219magcargo,magcargo_shiny.png
0220swinub,poke_capture_0220_000_mf_n_00000000_f_n.png,0220swinub,swinub.png
0220swinub,poke_capture_0220_000_mf_n_00000000_f_r.png,0220swinub,swinub_shiny.png
0221piloswine,poke_capture_0221_000_fd_n_00000000_f_n.png,0221piloswine,piloswine.png
0221piloswine,poke_capture_0221_000_md_n_00000000_f_r.png,0221piloswine,piloswine_shiny.png
0223remoraid,poke_capture_0223_000_mf_n_00000000_f_n.png,0223remoraid,remoraid.png
0223remoraid,poke_capture_0223_000_mf_n_00000000_f_r.png,0223remoraid,remoraid_shiny.png
0224octillery,poke_capture_0224_000_fd_n_00000000_f_n.png,0224octillery,octillery.png
0224octillery,poke_capture_0224_000_md_n_00000000_f_r.png,0224octillery,octillery_shiny.png
0225delibird,poke_capture_0225_000_mf_n_00000000_f_n.png,0225delibird,delibird.png
0225delibird,poke_capture_0225_000_mf_n_00000000_f_r.png,0225delibird,delibird_shiny.png
0226mantine,poke_capture_0226_000_mf_n_00000000_f_n.png,0226mantine,mantine.png
0226mantine,poke_capture_0226_000_mf_n_00000000_f_r.png,0226mantine,mantine_shiny.png
0227skarmory,poke_capture_0227_000_mf_n_00000000_f_n.png,0227skarmory,skarmory.png
0227skarmory,poke_capture_0227_000_mf_n_00000000_f_r.png,0227skarmory,skarmory_shiny.png
0228houndour,poke_capture_0228_000_mf_n_00000000_f_n.png,0228houndour,houndour.png
0229houndoom,poke_capture_0229_000_fd_n_00000000_f_r.png,0229houndoom,houndoom_shiny.png
0230kingdra,poke_capture_0230_000_mf_n_00000000_f_n.png,0230kingdra,kingdra.png
0230kingdra,poke_capture_0230_000_mf_n_00000000_f_r.png,0230kingdra,kingdra_shiny.png
0231phanpy,poke_capture_0231_000_mf_n_00000000_f_n.png,0231phanpy,phanpy.png
0231phanpy,poke_capture_0231_000_mf_n_00000000_f_r.png,0231phanpy,phanpy_shiny.png
0232donphan,poke_capture_0232_000_fd_n_00000000_f_n.png,0232donphan,donphan.png
0232donphan,poke_capture_0232_000_fd_n_00000000_f_r.png,0232donphan,donphan_shiny.png
0232donphan,poke_capture_0232_000_md_n_00000000_f_n.png,0232donphan,donphan.png
0232donphan,poke_capture_0232_000_md_n_00000000_f_r.png,0232donphan,donphan_shiny.png
0234stantler,poke_capture_0234_000_mf_n_00000000_f_n.png,0234stantler,stantler.png
0234stantler,poke_capture_0234_000_mf_n_00000000_f_r.png,0234stantler,stantler_shiny.png
0235smeargle,poke_capture_0235_000_mf_n_00000000_f_n.png,0235smeargle,smeargle.png
0235smeargle,poke_capture_0235_000_mf_n_00000000_f_r.png,0235smeargle,smeargle_shiny.png
0236tyrogue,poke_capture_0236_000_mo_n_00000000_f_n.png,0236tyrogue,tyrogue.png
0236tyrogue,poke_capture_0236_000_mo_n_00000000_f_r.png,0236tyrogue,tyrogue_shiny.png
0238smoochum,poke_capture_0238_000_fo_n_00000000_f_n.png,0238smoochum,smoochum.png
0239elekid,poke_capture_0239_000_mf_n_00000000_f_n.png,0239elekid,elekid.png
0239elekid,poke_capture_0239_000_mf_n_00000000_f_r.png,0239elekid,elekid_shiny.png
0240magby,poke_capture_0240_000_mf_n_00000000_f_n.png,0240magby,magby.png
0240magby,poke_capture_0240_000_mf_n_00000000_f_r.png,0240magby,magby_shiny.png
0243raikou,poke_capture_0243_000_uk_n_00000000_f_n.png,0243raikou,raikou.png
0243raikou,poke_capture_0243_000_uk_n_00000000_f_r.png,0243raikou,raikou_shiny.png
0244entei,poke_capture_0244_000_uk_n_00000000_f_n.png,0244entei,entei.png
0244entei,poke_capture_0244_000_uk_n_00000000_f_r.png,0244entei,entei_shiny.png
0245suicune,poke_capture_0245_000_uk_n_00000000_f_n.png,0245suicune,suicune.png
0245suicune,poke_capture_0245_000_uk_n_00000000_f_r.png,0245suicune,suicune_shiny.png
0246larvitar,poke_capture_0246_000_mf_n_00000000_f_n.png,0246larvitar,larvitar.png
0246larvitar,poke_capture_0246_000_mf_n_00000000_f_r.png,0246larvitar,larvitar_shiny.png
0248tyranitar,poke_capture_0248_000_mf_n_00000000_f_n.png,0248tyranitar,tyranitar.png
0248tyranitar,poke_capture_0248_000_mf_n_00000000_f_r.png,0248tyranitar,tyranitar_shiny.png
0248tyranitar,poke_capture_0248_001_mf_n_00000000_f_n.png,0248tyranitar,tyranitar-mega.png
0248tyranitar,poke_capture_0248_001_mf_n_00000000_f_r.png,0248tyranitar,tyranitar-mega_shiny.png
0249lugia,poke_capture_0249_000_uk_n_00000000_f_n.png,0249lugia,lugia.png
0249lugia,poke_capture_0249_000_uk_n_00000000_f_r.png,0249lugia,lugia_shiny.png
0251celebi,poke_capture_0251_000_uk_n_00000000_f_n.png,0251celebi,celebi.png
0251celebi,poke_capture_0251_000_uk_n_00000000_f_r.png,0251celebi,celebi_shiny.png
0252treecko,poke_capture_0252_000_mf_n_00000000_f_n.png,0252treecko,treecko.png
0252treecko,poke_capture_0252_000_mf_n_00000000_f_r.png,0252treecko,treecko_shiny.png
0253grovyle,poke_capture_0253_000_mf_n_00000000_f_n.png,0253grovyle,grovyle.png
